date,GBP/JPY_O,GBP/JPY_H,GBP/JPY_L,GBP/JPY_C
2009-03-30,140.06,140.47,135.74,138.91
2009-03-27,142.9,142.95,139.03,140.1
2009-03-26,142.08,143.6,141.72,142.9
2009-03-25,143.78,144.6,140.99,142.06
2009-03-24,141.36,145.12,141.09,143.73
2009-03-23,138.66,141.88,138.08,141.44
2009-03-20,137.12,138.98,136.61,138.73
2009-03-19,137.29,137.98,135.25,137.12
2009-03-18,138.5,139.03,134.98,137.41
2009-03-17,138.12,139.37,137.97,138.46
2009-03-16,136.72,140.02,135.97,138.16
2009-03-13,135.78,138.38,135.34,137.13
2009-03-12,134.94,136.56,131.5,136.03
2009-03-11,135.66,136.27,133.93,134.96
2009-03-10,136.07,137.05,135.17,135.72
2009-03-09,138.37,139.32,135.95,136.07
2009-03-06,138.43,140.18,137.29,138.51
2009-03-05,140.71,141.51,138.04,138.49
2009-03-04,137.87,140.85,137.41,140.73
2009-03-03,136.9,138.65,136.08,137.92
2009-03-02,139.64,139.79,135.55,136.88
2009-02-27,140.99,141.14,136.73,139.61
2009-02-26,138.33,141.71,138.3,140.98
2009-02-25,139.89,141.78,137.71,138.32
2009-02-24,136.99,140.66,136.27,139.91
2009-02-23,134.64,139.14,133.86,137.61
2009-02-20,134.61,135.34,132.76,134.57
2009-02-19,133.26,136.38,132.93,134.61
2009-02-18,131.51,133.74,130.41,133.25
2009-02-17,131.07,132.22,129.71,131.52
2009-02-16,131.78,132.03,129.65,131.05
2009-02-13,129.7,133.89,129.26,131.82
2009-02-12,130.07,130.22,127.15,129.78
2009-02-11,131.51,131.79,128.9,130.1
2009-02-10,136.23,136.42,130.37,131.57
2009-02-09,135.82,137.35,133.66,136.22
2009-02-06,133.2,136.79,132.5,135.76
2009-02-05,129.38,135.64,128.5,133.17
2009-02-04,129.29,130.69,127.33,129.37
2009-02-03,127.56,129.39,126.73,129.26
2009-02-02,130.58,130.88,125.33,127.44
2009-01-30,128.69,130.84,126.73,130.72
2009-01-29,128.57,129.42,126.54,128.68
2009-01-28,125.67,129.7,125.64,128.66
2009-01-27,124.61,127.66,124.27,125.72
2009-01-26,122.41,125.1,119.75,124.61
2009-01-23,123.34,123.8,118.85,122.44
2009-01-22,124.82,125.32,121.14,123.31
2009-01-21,124.96,126.19,119.44,124.84
2009-01-20,130.73,130.99,124.7,124.99
2009-01-19,133.62,135.87,130.5,130.8
2009-01-16,131.5,135.74,131.41,133.7
2009-01-15,130.07,132.04,129.12,131.42
2009-01-14,129.56,132.09,129.09,130.08
2009-01-13,132.19,132.6,128.86,129.64
2009-01-12,137.01,137.36,131.78,132.05
2009-01-09,138.74,139.78,136.55,136.94
2009-01-08,139.8,140.11,137.3,138.79
2009-01-07,139.63,141.56,137.96,139.86
2009-01-06,137.26,140.7,135.46,140.38
2009-01-05,133.57,137.58,132.88,137.14
2009-01-02,133.24,134.71,131.43,133.53
2009-01-01,132.48,133.38,132.34,133.05
2008-12-31,130.12,133.3,130.08,132.6
2008-12-30,130.44,131.87,129.92,130.05
2008-12-29,132.32,133.52,130.23,130.44
2008-12-26,133.19,133.9,132.37,132.6
2008-12-25,133.19,133.74,132.25,133.7
2008-12-24,133.92,134.09,132.63,133.2
2008-12-23,133.76,134.42,132.93,133.99
2008-12-22,133.36,134.72,132.07,133.76
2008-12-19,134.19,135.92,132.36,133.23
2008-12-18,135.48,138.14,133.68,134.23
2008-12-17,138.62,139.09,134.94,135.46
2008-12-16,138.69,139.11,136.85,138.69
2008-12-15,136.23,139.24,135.33,138.67
2008-12-12,137.46,138.22,132.35,136.14
2008-12-11,137.1,138.69,135.85,137.39
2008-12-10,135.87,138.39,135.8,137.05
2008-12-09,138.37,138.5,135.5,135.87
2008-12-08,136.23,140.76,136.12,138.43
2008-12-05,135.35,137.52,133.33,136.23
2008-12-04,137.85,138.3,134.15,135.37
2008-12-03,138.96,139.78,136.33,137.93
2008-12-02,138.64,140.92,137.14,138.87
2008-12-01,146.77,147.17,138.1,138.67
2008-11-28,146.64,147.59,145.61,146.77
2008-11-27,146.51,147.93,145.74,146.78
2008-11-26,147.35,147.55,144.58,146.56
2008-11-25,147.76,148.61,143.77,147.35
2008-11-24,143.09,147.75,141.11,147.69
2008-11-21,137.89,143.23,137.89,142.99
2008-11-20,143.07,143.89,137.71,137.99
2008-11-19,145.03,147.9,143.21,143.45
2008-11-18,144.46,146.52,143.62,145.11
2008-11-17,143.02,146.5,140.51,144.49
2008-11-14,144.86,146.3,140.95,142.99
2008-11-13,142.18,145.84,138.91,144.96
2008-11-12,150.2,151.77,141.07,142.12
2008-11-11,152.94,154.27,149.81,150.15
2008-11-10,153.67,157.53,152.1,152.9
2008-11-07,152.7,156.2,150.37,153.61
2008-11-06,155.74,157.66,152.14,152.68
2008-11-05,159.03,160.86,155.26,155.82
2008-11-04,156.68,161.74,153.75,159.0
2008-11-03,158.98,163.33,155.64,156.82
2008-10-31,161.28,162.3,155.53,158.18
2008-10-30,159.62,165.06,158.24,161.29
2008-10-29,159.05,161.21,153.4,159.61
2008-10-28,144.32,158.85,142.92,158.82
2008-10-27,149.46,149.86,140.66,146.34
2008-10-24,159.64,159.72,139.08,149.77
2008-10-23,158.94,160.67,154.59,159.76
2008-10-22,167.47,167.97,157.78,158.79
2008-10-21,175.15,175.57,166.82,167.43
2008-10-20,175.47,179.23,173.63,175.09
2008-10-17,176.01,176.56,173.98,175.75
2008-10-16,171.17,176.25,170.47,175.99
2008-10-15,177.82,178.72,170.81,171.18
2008-10-14,177.53,181.39,176.94,177.82
2008-10-13,172.32,177.69,168.47,177.53
2008-10-10,170.26,172.22,166.02,172.17
2008-10-09,171.23,176.42,169.77,170.3
2008-10-08,177.8,178.95,170.93,171.24
2008-10-07,176.95,182.11,175.97,177.81
2008-10-06,185.9,186.34,174.1,177.0
2008-10-03,185.65,188.49,184.72,186.56
2008-10-02,187.35,188.11,184.75,185.63
2008-10-01,188.99,189.92,186.0,187.35
2008-09-30,187.57,191.0,186.42,189.0
2008-09-29,195.47,195.68,187.53,187.54
2008-09-26,195.69,195.87,193.2,195.3
2008-09-25,196.06,197.21,195.23,195.74
2008-09-24,196.04,197.46,195.35,196.09
2008-09-23,195.87,196.61,194.96,196.05
2008-09-22,196.77,197.15,194.31,195.86
2008-09-19,191.64,197.11,191.36,196.77
2008-09-18,189.23,192.11,189.14,191.65
2008-09-17,187.96,192.05,186.86,189.27
2008-09-16,187.72,190.06,184.53,188.2
2008-09-15,193.51,193.57,187.33,187.78
2008-09-12,188.4,193.75,187.6,193.56
2008-09-11,188.5,189.0,185.92,188.37
2008-09-10,187.82,190.1,187.22,188.44
2008-09-09,190.1,190.98,187.71,187.86
2008-09-08,190.23,195.67,188.52,190.09
2008-09-05,187.32,190.51,186.14,190.23
2008-09-04,192.1,193.67,186.71,187.34
2008-09-03,193.63,194.05,191.93,192.08
2008-09-02,194.6,194.85,192.67,193.62
2008-09-01,197.68,197.68,194.16,194.46
2008-08-29,200.13,200.31,197.63,198.1
2008-08-28,200.9,201.1,199.81,200.09
2008-08-27,201.54,202.27,200.5,200.93
2008-08-26,202.51,202.82,200.78,201.54
2008-08-25,203.72,203.78,202.33,202.53
2008-08-22,203.64,204.6,202.77,204.0
2008-08-21,204.43,204.61,201.78,203.65
2008-08-20,204.71,205.12,204.11,204.36
2008-08-19,205.1,205.37,203.92,204.7
2008-08-18,206.09,206.17,205.04,205.09
2008-08-15,205.11,206.5,204.4,206.15
2008-08-14,204.65,205.84,203.45,205.11
2008-08-13,207.18,207.33,202.51,204.64
2008-08-12,210.35,210.59,207.01,207.18
2008-08-11,211.08,211.53,209.71,210.35
2008-08-08,212.48,212.68,210.84,211.64
2008-08-07,213.4,213.72,212.41,212.47
2008-08-06,211.47,213.88,211.44,213.39
2008-08-05,212.21,212.37,210.59,211.48
2008-08-04,212.55,212.86,212.05,212.2
2008-08-01,213.89,213.96,212.02,212.7
2008-07-31,214.13,214.56,213.36,213.86
2008-07-30,214.13,214.36,213.24,214.13
2008-07-29,214.36,214.79,213.71,214.14
2008-07-28,214.69,214.88,213.69,214.38
2008-07-25,213.32,214.88,211.6,214.76
2008-07-24,215.55,215.67,212.75,213.32
2008-07-23,213.65,215.85,213.43,215.53
2008-07-22,213.18,213.81,212.84,213.62
2008-07-21,213.73,213.8,212.12,213.19
2008-07-18,212.18,213.83,211.57,213.75
2008-07-17,209.97,213.61,209.65,212.27
2008-07-16,209.85,210.26,208.0,209.97
2008-07-15,211.79,211.99,208.93,209.77
2008-07-14,211.55,212.26,211.08,211.8
2008-07-11,211.68,212.1,210.23,211.34
2008-07-10,211.82,212.14,211.13,211.68
2008-07-09,211.55,212.31,211.03,211.79
2008-07-08,211.64,211.81,210.2,211.57
2008-07-07,211.67,212.41,210.98,211.63
2008-07-04,211.78,212.05,211.23,211.67
2008-07-03,210.99,211.9,210.61,211.71
2008-07-02,211.54,212.04,210.83,211.0
2008-07-01,211.44,211.91,210.03,211.55
2008-06-30,211.68,212.32,209.43,211.42
2008-06-27,212.49,212.95,210.58,211.72
2008-06-26,212.93,213.9,211.92,212.48
2008-06-25,212.51,213.3,212.14,212.97
2008-06-24,211.92,212.83,211.63,212.5
2008-06-23,212.09,212.18,211.08,211.91
2008-06-20,212.85,213.13,211.71,212.02
2008-06-19,211.0,213.28,210.81,212.85
2008-06-18,211.21,211.46,210.44,211.25
2008-06-17,212.43,212.64,210.62,211.22
2008-06-16,210.89,212.8,210.77,212.39
2008-06-13,209.9,210.8,209.7,210.7
2008-06-12,209.75,210.28,209.53,209.9
2008-06-11,209.71,210.61,209.41,209.75
2008-06-10,209.8,210.71,208.61,209.75
2008-06-09,206.37,210.11,205.82,209.78
2008-06-06,207.4,208.04,206.66,206.77
2008-06-05,205.67,207.53,205.51,207.4
2008-06-04,206.28,206.61,204.56,205.68
2008-06-03,205.23,207.1,203.99,206.29
2008-06-02,208.1,208.32,204.64,205.24
2008-05-30,208.54,209.3,207.7,209.13
2008-05-29,207.26,208.95,206.82,208.55
2008-05-28,205.88,207.69,205.2,207.26
2008-05-27,204.85,206.16,204.67,205.93
2008-05-26,204.66,205.16,204.25,204.84
2008-05-23,206.12,206.24,204.15,204.64
2008-05-22,203.37,206.53,203.3,206.13
2008-05-21,203.85,203.98,202.93,203.15
2008-05-20,203.33,204.75,202.7,203.86
2008-05-19,203.68,204.08,202.98,203.18
2008-05-16,203.94,204.38,202.61,203.63
2008-05-15,204.41,204.82,203.11,203.94
2008-05-14,203.59,204.95,203.41,204.32
2008-05-13,203.2,204.16,201.52,203.61
2008-05-12,201.14,203.72,200.21,203.2
2008-05-09,202.8,203.27,199.77,201.01
2008-05-08,204.52,204.74,202.39,202.79
2008-05-07,206.66,206.9,204.23,204.51
2008-05-06,206.98,207.16,205.53,206.65
2008-05-05,207.7,208.31,206.48,206.98
2008-05-02,206.27,209.03,206.27,207.79
2008-05-01,206.58,207.12,204.84,206.28
2008-04-30,205.01,207.82,203.7,206.62
2008-04-29,207.44,207.57,203.48,205.01
2008-04-28,207.38,208.61,206.76,207.45
2008-04-25,205.71,207.62,205.45,207.37
2008-04-24,204.69,206.13,204.16,205.71
2008-04-23,205.3,206.04,204.12,204.67
2008-04-22,204.3,206.07,203.37,205.28
2008-04-21,207.35,208.1,203.93,204.33
2008-04-18,203.94,208.99,203.57,207.13
2008-04-17,200.77,204.39,200.51,203.92
2008-04-16,199.87,200.95,199.16,200.79
2008-04-15,199.86,200.28,198.49,199.88
2008-04-14,199.18,200.76,198.09,199.81
2008-04-11,200.61,201.86,198.44,198.93
2008-04-10,200.92,201.25,198.08,200.62
2008-04-09,201.88,202.57,200.57,200.9
2008-04-08,203.53,204.06,201.17,201.86
2008-04-07,202.47,204.44,202.37,203.54
2008-04-04,204.07,205.09,202.15,202.23
2008-04-03,203.44,204.55,202.66,204.12
2008-04-02,201.23,204.0,200.84,203.42
2008-04-01,198.14,201.67,197.03,201.19
2008-03-31,197.49,200.03,196.83,198.14
2008-03-28,199.87,200.45,197.53,197.81
2008-03-27,198.73,201.68,197.79,199.94
2008-03-26,200.59,201.0,197.56,199.12
2008-03-25,200.0,200.9,198.98,200.53
2008-03-24,196.89,200.39,196.87,199.9
2008-03-21,197.08,197.98,196.63,197.38
2008-03-20,195.64,198.32,195.13,197.09
2008-03-19,200.9,201.78,195.43,195.57
2008-03-18,194.55,200.95,193.55,200.82
2008-03-17,198.72,199.7,192.63,194.46
2008-03-14,203.88,205.11,199.92,200.07
2008-03-13,205.49,206.09,203.0,203.9
2008-03-12,207.62,207.95,205.01,205.54
2008-03-11,204.0,207.71,203.6,207.64
2008-03-10,206.52,206.81,204.01,204.01
2008-03-07,206.27,207.93,204.89,206.66
2008-03-06,207.15,207.59,205.88,206.3
2008-03-05,205.29,207.73,204.41,207.14
2008-03-04,205.27,205.68,203.69,205.27
2008-03-03,206.29,206.29,203.5,205.27
2008-02-29,209.5,209.6,205.95,206.36
2008-02-28,210.99,211.26,209.47,209.53
2008-02-27,213.15,213.5,210.64,210.96
2008-02-26,212.58,213.21,211.84,213.18
2008-02-25,210.91,212.86,210.49,212.57
2008-02-22,210.78,211.47,210.02,210.73
2008-02-21,209.93,211.94,209.69,210.77
2008-02-20,209.94,210.91,209.08,209.95
2008-02-19,211.29,211.29,208.78,209.95
2008-02-18,211.42,211.77,210.56,211.31
2008-02-15,212.34,213.27,210.33,211.31
2008-02-14,212.63,213.84,211.9,212.34
2008-02-13,210.29,212.79,209.33,212.62
2008-02-12,208.69,210.94,207.79,210.3
2008-02-11,208.77,209.52,206.81,208.65
2008-02-08,208.75,209.85,208.06,208.89
2008-02-07,208.9,209.36,205.86,208.72
2008-02-06,209.76,209.9,207.8,209.01
2008-02-05,210.54,212.08,209.51,209.72
2008-02-04,210.18,211.73,209.7,210.5
2008-02-01,211.51,212.3,208.8,209.4
2008-01-31,211.04,212.57,209.95,211.53
2008-01-30,213.03,213.68,211.18,211.29
2008-01-29,212.08,213.38,210.91,213.01
2008-01-28,211.25,212.69,209.42,212.09
2008-01-25,211.79,214.01,211.11,211.67
2008-01-24,208.64,211.88,207.1,211.78
2008-01-23,208.7,210.48,204.66,208.7
2008-01-22,205.9,209.98,204.74,208.78
2008-01-21,208.77,209.34,205.65,205.86
2008-01-18,210.02,211.5,208.21,208.9
2008-01-17,211.32,212.36,209.45,210.13
2008-01-16,209.55,211.96,207.03,211.31
2008-01-15,211.52,212.08,209.35,209.58
2008-01-14,213.12,213.18,210.74,211.52
2008-01-11,214.43,215.11,212.01,212.9
2008-01-10,215.49,216.04,213.59,214.38
2008-01-09,214.86,216.46,213.82,215.55
2008-01-08,215.08,217.3,214.54,214.86
2008-01-07,214.25,216.14,214.04,215.06
2008-01-04,217.18,217.61,213.48,214.38
2008-01-03,217.18,217.61,213.6,215.58
2008-01-02,221.76,222.75,216.44,217.14
2008-01-01,221.7,221.84,220.82,221.75
2007-12-31,224.45,224.92,220.95,221.67
2007-12-28,226.95,227.62,224.11,224.22
2007-12-27,226.64,228.38,226.47,226.96
2007-12-26,226.05,226.87,225.48,226.78
2007-12-25,225.97,226.13,224.89,226.09
2007-12-24,226.24,226.47,225.74,225.95
2007-12-21,224.43,226.51,224.3,226.09
2007-12-20,226.59,226.59,223.61,224.42
2007-12-19,228.4,228.59,225.96,226.59
2007-12-18,228.2,229.05,227.75,228.44
2007-12-17,228.34,229.11,227.38,228.19
2007-12-14,229.06,230.02,228.3,228.53
2007-12-13,229.68,229.72,227.46,229.12
2007-12-12,225.1,230.33,225.08,229.7
2007-12-11,228.56,229.8,224.79,225.09
2007-12-10,226.52,228.84,226.2,228.57
2007-12-07,225.72,227.08,224.85,226.76
2007-12-06,224.72,226.06,223.96,225.67
2007-12-05,225.95,227.37,223.7,224.71
2007-12-04,228.19,228.19,225.56,226.12
2007-12-03,228.4,228.45,226.54,228.17
2007-11-30,226.58,229.3,226.12,228.72
2007-11-29,229.12,229.15,225.76,226.58
2007-11-28,225.39,229.28,223.7,229.13
2007-11-27,222.47,225.77,221.93,225.46
2007-11-26,223.31,224.81,221.91,222.47
2007-11-23,223.42,224.82,221.28,223.28
2007-11-22,223.88,225.64,223.26,223.56
2007-11-21,227.21,227.26,222.46,223.81
2007-11-20,225.08,228.28,224.33,227.33
2007-11-19,227.95,228.31,224.56,225.11
2007-11-16,225.57,228.35,223.98,228.21
2007-11-15,228.41,229.68,225.12,225.57
2007-11-14,229.63,232.4,227.97,228.53
2007-11-13,224.61,229.85,224.21,229.7
2007-11-12,230.98,231.01,224.59,224.59
2007-11-09,237.25,238.06,231.08,231.31
2007-11-08,236.75,238.83,235.35,237.43
2007-11-07,239.5,239.61,236.66,236.66
2007-11-06,238.29,239.62,237.78,239.47
2007-11-05,239.84,239.84,237.12,238.28
2007-11-02,237.96,240.26,237.66,239.92
2007-11-01,239.79,241.34,237.95,237.98
2007-10-31,237.09,240.15,236.99,239.82
2007-10-30,236.46,237.66,235.28,237.04
2007-10-29,234.42,236.75,234.2,236.48
2007-10-26,234.24,235.34,233.67,234.31
2007-10-25,233.99,235.1,233.04,234.23
2007-10-24,235.22,235.69,232.83,234.05
2007-10-23,232.52,235.81,232.38,235.2
2007-10-22,234.88,234.88,230.34,232.5
2007-10-19,236.1,236.99,234.8,234.95
2007-10-18,237.98,238.1,235.97,236.11
2007-10-17,237.53,238.78,235.9,237.99
2007-10-16,239.85,239.99,236.68,237.52
2007-10-15,239.29,240.67,238.95,239.88
2007-10-12,238.57,239.48,237.4,239.47
2007-10-11,239.28,239.86,237.75,238.56
2007-10-10,238.54,240.35,238.54,239.31
2007-10-09,239.19,239.19,236.99,238.52
2007-10-08,238.89,239.7,238.57,239.14
2007-10-05,237.21,238.98,236.72,238.87
2007-10-04,237.1,237.84,236.18,237.23
2007-10-03,235.93,237.85,235.9,237.09
2007-10-02,236.41,236.79,234.94,235.95
2007-10-01,234.9,237.04,234.73,236.51
2007-09-28,234.25,235.26,232.41,235.01
2007-09-27,232.72,234.54,232.46,234.26
2007-09-26,231.38,233.27,231.23,232.73
2007-09-25,232.26,232.38,229.76,231.33
2007-09-24,233.16,233.54,231.73,232.29
2007-09-21,230.26,233.67,230.2,233.3
2007-09-20,231.78,232.24,229.5,230.27
2007-09-19,233.58,233.85,231.13,231.76
2007-09-18,229.5,234.22,228.22,233.48
2007-09-17,231.49,231.67,228.81,229.47
2007-09-14,231.7,233.29,230.2,231.57
2007-09-13,231.73,234.78,231.44,231.83
2007-09-12,232.35,232.5,231.05,231.73
2007-09-11,230.43,232.51,229.61,232.32
2007-09-10,229.97,231.48,228.51,230.42
2007-09-07,233.53,233.99,229.15,229.98
2007-09-06,232.43,233.94,231.92,233.52
2007-09-05,234.02,234.75,231.91,232.47
2007-09-04,234.0,234.41,231.94,233.87
2007-09-03,233.46,234.53,233.06,234.02
2007-08-31,233.22,235.49,232.75,233.51
2007-08-30,234.24,234.24,231.2,233.21
2007-08-29,228.27,234.52,227.42,234.34
2007-08-28,232.55,232.77,228.24,228.27
2007-08-27,235.22,235.22,232.45,232.55
2007-08-24,233.28,233.94,230.89,233.7
2007-08-23,229.99,234.85,229.98,233.26
2007-08-22,226.75,229.85,225.75,229.8
2007-08-21,228.32,229.06,225.38,226.75
2007-08-20,226.54,229.55,225.18,228.32
2007-08-17,225.95,228.95,219.34,226.62
2007-08-16,231.83,231.83,221.49,225.8
2007-08-15,234.75,234.84,231.73,231.88
2007-08-14,237.89,238.09,234.76,234.76
2007-08-13,239.47,239.72,236.49,237.95
2007-08-10,238.99,240.45,236.32,239.55
2007-08-09,243.76,244.04,239.0,239.04
2007-08-08,240.15,244.06,239.85,243.87
2007-08-07,241.51,241.63,238.61,240.16
2007-08-06,240.98,241.78,238.91,241.46
2007-08-03,242.88,242.92,240.63,240.88
2007-08-02,241.59,243.13,240.16,242.86
2007-08-01,240.77,241.84,237.67,241.75
2007-07-31,241.02,242.89,240.55,240.89
2007-07-30,239.74,241.42,238.45,241.04
2007-07-27,243.15,244.34,239.73,240.03
2007-07-26,247.46,247.72,242.82,243.18
2007-07-25,247.96,248.11,246.3,247.47
2007-07-24,249.36,249.46,247.3,248.02
2007-07-23,249.66,250.0,248.57,249.34
2007-07-20,249.97,251.1,248.6,249.32
2007-07-19,250.25,250.42,249.73,249.93
2007-07-18,250.3,250.5,249.6,250.35
2007-07-17,248.17,250.49,248.0,250.38
2007-07-16,248.01,248.63,247.61,248.17
2007-07-13,248.48,248.92,247.99,247.99
2007-07-12,248.81,248.81,247.69,248.54
2007-07-11,246.81,248.95,245.08,248.93
2007-07-10,248.63,248.75,246.84,246.84
2007-07-09,248.04,248.79,248.04,248.67
2007-07-06,247.35,248.19,247.05,248.0
2007-07-05,247.34,247.58,246.66,247.25
2007-07-04,246.83,247.4,246.58,247.38
2007-07-03,246.9,247.59,246.24,246.85
2007-07-02,247.2,247.6,246.03,246.92
2007-06-29,246.67,247.8,246.46,247.42
2007-06-28,245.55,246.75,245.37,246.69
2007-06-27,246.33,246.33,243.97,245.57
2007-06-26,247.04,247.14,245.21,246.35
2007-06-25,247.57,247.79,246.47,247.01
2007-06-22,246.51,247.94,246.36,247.67
2007-06-21,246.13,246.57,245.85,246.5
2007-06-20,245.26,246.61,244.68,246.26
2007-06-19,245.24,245.53,245.06,245.31
2007-06-18,243.87,245.44,243.87,245.26
2007-06-15,242.07,244.36,242.02,243.93
2007-06-14,242.03,242.43,241.69,242.03
2007-06-13,240.22,242.19,239.74,242.1
2007-06-12,239.66,240.84,239.56,240.23
2007-06-11,239.82,239.97,238.94,239.67
2007-06-08,239.28,240.11,237.68,239.78
2007-06-07,241.15,242.1,238.91,239.28
2007-06-06,241.94,242.26,240.91,241.24
2007-06-05,242.48,242.97,241.54,241.93
2007-06-04,241.94,242.63,241.64,242.5
2007-06-01,240.95,242.05,240.85,241.99
2007-05-31,240.37,241.16,239.87,240.96
2007-05-30,241.01,241.11,239.75,240.34
2007-05-29,241.41,241.51,240.52,241.01
2007-05-28,241.61,241.62,241.18,241.44
2007-05-25,240.89,241.82,239.71,241.58
2007-05-24,241.59,241.62,240.72,240.92
2007-05-23,240.01,241.86,239.89,241.66
2007-05-22,239.43,240.19,239.1,240.0
2007-05-21,239.24,239.61,239.02,239.47
2007-05-18,239.48,239.84,237.84,239.16
2007-05-17,238.68,239.61,238.62,239.52
2007-05-16,238.77,239.37,238.45,238.83
2007-05-15,238.21,239.02,237.74,238.82
2007-05-14,238.15,238.67,237.89,238.18
2007-05-11,237.19,238.43,236.45,238.1
2007-05-10,239.34,239.74,237.16,237.35
2007-05-09,238.72,239.51,238.05,239.42
2007-05-08,239.32,239.41,238.18,238.77
2007-05-07,239.66,239.66,239.13,239.31
2007-05-04,239.28,239.67,238.79,239.42
2007-05-03,239.02,239.55,238.91,239.25
2007-05-02,239.38,239.59,238.56,239.06
2007-05-01,238.93,239.78,238.63,239.53
2007-04-30,238.11,239.02,237.8,238.88
2007-04-27,238.07,239.38,237.32,238.91
2007-04-26,237.54,238.7,237.28,238.12
2007-04-25,237.44,237.96,236.9,237.65
2007-04-24,237.29,237.98,235.99,237.39
2007-04-23,237.93,238.31,236.36,237.38
2007-04-20,237.43,238.3,236.89,237.61
2007-04-19,238.28,238.29,235.23,237.26
2007-04-18,238.64,238.93,236.77,238.37
2007-04-17,238.21,239.41,237.18,238.63
2007-04-16,237.06,238.58,236.42,238.22
2007-04-13,235.79,236.97,234.78,236.75
2007-04-12,235.7,236.11,235.14,235.83
2007-04-11,234.87,236.29,234.61,235.67
2007-04-10,234.17,235.37,233.66,234.84
2007-04-09,234.43,234.53,233.74,234.17
2007-04-06,233.97,234.71,233.84,234.38
2007-04-05,234.53,234.85,233.59,233.98
2007-04-04,234.83,235.01,234.18,234.59
2007-04-03,233.06,235.1,232.84,234.87
2007-04-02,231.41,233.11,231.23,233.09
2007-03-30,231.57,231.97,230.57,231.83
2007-03-29,229.15,231.74,229.04,231.61
2007-03-28,231.6,231.9,228.78,229.18
2007-03-27,232.58,232.98,231.46,231.56
2007-03-26,231.58,232.71,230.85,232.6
2007-03-23,232.09,232.31,230.5,231.61
2007-03-22,231.25,232.21,230.65,232.1
2007-03-21,230.02,231.55,229.88,231.23
2007-03-20,228.43,230.75,228.14,230.01
